Price,Close,High,Low,Open,Volume
Ticker,ITW,ITW,ITW,ITW,ITW
Date,,,,,
2024-01-02,248.47833251953125,249.9086157384466,246.73339979609662,248.00157144655947,755700
2024-01-03,246.2947540283203,247.3245742221279,245.16006036803967,247.24827615634197,876900
2024-01-04,247.3245849609375,249.55582334548603,246.9336373795714,247.54387643642505,926200
2024-01-05,245.9705810546875,248.44020008578988,245.05520788119202,247.30550632836602,723400
2024-01-08,245.26498413085938,246.0945437980636,242.995596614165,245.86570777930066,1155500
2024-01-09,244.49264526367188,244.88359288071186,242.70954875041915,244.26380923386893,772500
2024-01-10,242.17556762695312,243.73934347456765,241.08855288592343,241.08855288592343,1095000
2024-01-11,242.1660614013672,242.76678511047072,239.90621819031404,242.4998000285571,1065800
2024-01-12,241.84185791015625,245.01707426448579,241.26973872852116,244.13030553750613,974000
2024-01-16,241.90858459472656,242.22324867365597,239.20058497857565,240.82156984460434,726500
2024-01-17,238.59031677246094,242.1088158816098,238.43774973448959,240.554570100163,1177000
2024-01-18,241.0313720703125,241.74651381382745,238.39965569203204,238.74292431090305,1047600
2024-01-19,243.6344451904297,243.6344451904297,239.21010288960167,241.4604157999121,895900
2024-01-22,245.71315002441406,246.39014267164464,243.95867258278614,244.11123963412635,623400
2024-01-23,248.78346252441406,248.926485024131,245.7417246006273,246.3329036655814,1078300
2024-01-24,246.58082580566406,250.40442971560046,246.52361680645606,250.13744468623443,1132800
2024-01-25,249.99444580078125,250.49029597299935,247.45807323264475,248.81208757322457,1322100
2024-01-26,250.21376037597656,251.91102870346765,249.48907420271482,250.46168545613196,1071900
2024-01-29,251.90145874023438,251.90145874023438,249.2411530606759,249.77512310311536,1174000
2024-01-30,253.45571899414062,253.98014453413245,250.80492859543034,250.92889113013044,1072400
2024-01-31,248.77389526367188,254.70480353664428,248.68808177168154,254.70480353664428,2665600
2024-02-01,243.67259216308594,244.3114502676517,237.6558696301816,242.19462989749354,2916000
2024-02-02,244.1588897705078,244.56889732861606,240.94552464440588,242.97653156603275,1391800
