symbol,initial_value,final_value,total_return,return_pct,annualized_return,spy_return,outperformance,sharpe,calmar,sqn,max_drawdown,max_drawdown_money,total_trades,wins,losses,win_rate,avg_win,avg_loss,rr_ratio,profit_factor,expectancy,best_trade,worst_trade,avg_trade_len,max_trade_len,max_win_streak,max_loss_streak
DAL,10000,11839.529222283078,1839.5292222830776,18.395292222830783,8.846207447676635,49.115207123903474,-30.71991490107269,0.3651491608852897,0.7047788263944519,-10.892075035756552,26.10080146269217,2826.1491044236245,5,0,4,0.0,0.0,470.27672771810677,0.0,0.0,-470.27672771810677,0.0,-595.3413450569245,16.75,50,0,4
DASH,10000,15637.630470275879,5637.630470275879,56.37630470275879,25.161934741032965,49.115207123903474,7.261097578855313,1.0628099947777265,2.229253032003362,0.9781270820586077,25.289325120753617,3678.3399658203125,5,2,3,40.0,4232.565105438232,942.4999135335287,4.4907856697513235,2.9938571131675493,1127.5260940551757,4770.940277099609,-1352.0595092773438,61.6,144,1,2
DAY,10000,15970.330863952637,5970.330863952637,59.70330863952638,26.491681148442158,49.115207123903474,10.588101515622903,1.3637931583102036,2.6319840482990897,0.40239527289080623,22.683765381522516,2700.809989929199,6,1,4,16.666666666666664,3864.839443206787,565.7722415924072,6.831087068409214,1.7077717671023036,172.6630392074582,3864.839443206787,-748.4996795654297,52.8,147,1,2
DD,10000,11190.45534210252,1190.4553421025194,11.904553421025188,5.808652970891193,49.115207123903474,-37.21065370287829,0.82888062602144,0.35409157616678677,-0.9049316894605054,33.619984835272724,3831.4493818542505,5,2,2,40.0,438.25307216775093,1411.2003599559293,0.3105534016313865,0.3105534016313865,-671.4189871064573,596.8960567655023,-2170.4999633584457,48.75,76,1,2
DDOG,10000,9003.137199401855,-996.8628005981445,-9.96862800598145,-5.1349837704171675,49.115207123903474,-59.083835129884925,-1.6980893314173016,-0.3151644431177658,-0.2697216004200093,31.62992597568034,3526.9835510253906,11,3,8,27.27272727272727,1583.4234619140618,718.3916482925415,2.2041228704113003,0.8265460764042376,-90.62389096346794,2404.8500976562495,-1283.7997436523438,19.272727272727273,72,1,3
DE,10000,9413.806082143905,-586.1939178560951,-5.861939178560949,-2.9869042354199293,49.115207123903474,-54.97714630246442,-0.013947408139669085,-0.1626959617033391,-0.3980915205769362,36.030022608979365,4888.9228097176765,8,2,5,25.0,1357.0356825359745,769.088211681372,1.7644733879995878,0.7057893551998351,-237.55723812703536,2159.623697571173,-1076.8905170199819,42.142857142857146,102,1,4
DECK,10000,8592.207878112793,-1407.792121887207,-14.077921218872069,-7.333849422952032,49.115207123903474,-63.193128342775545,-0.20385378781370994,-0.40120202480317213,-0.7084998731697192,35.08935735251743,4584.799156188965,6,1,5,16.666666666666664,1538.179992675782,589.1944229125976,2.6106492744313687,0.5221298548862737,-234.6320203145345,1538.179992675782,-816.2001342773438,29.833333333333332,99,1,3
DELL,10000,11128.306625051646,1128.3066250516458,11.283066250516448,5.513257210145173,49.115207123903474,-37.832140873387026,0.22272775027012193,0.30380415591650123,0.26528002690467295,37.13927551938273,5930.336903592328,9,4,5,44.44444444444444,1524.653715535897,994.0616474183884,1.5337617334855178,1.2270093867884142,125.36740278351624,2536.7543006353126,-2237.372310385742,30.0,60,2,2
DG,10000,10363.952452447782,363.952452447782,3.639524524477822,1.810749136097134,49.115207123903474,-45.47568259942565,0.22443350932182737,0.07478031105308777,-1.011457096853508,48.66955583929122,4956.788616841606,8,1,6,12.5,1618.3186297843647,777.8791482908299,2.0804242321447535,0.34673737202412563,-478.35442603143053,1618.3186297843647,-2631.2220286370225,29.285714285714285,120,1,6
DGX,10000,11276.809494196927,1276.8094941969266,12.768094941969267,6.217745340353065,49.115207123903474,-36.34711218193421,0.307621024067233,0.7667551065009627,0.5980490570575288,16.652115954252515,2199.5055704594724,5,2,2,40.0,1087.0465917480838,444.487090010948,2.4456201680037752,2.4456201680037752,168.12638269266472,2101.182452317895,-772.3796539306641,76.5,201,2,2
DHI,10000,8538.287877173585,-1461.712122826415,-14.617121228264152,-7.626226484853527,49.115207123903474,-63.73232835216763,-0.6120943098000826,-0.37141180494564746,-0.6655114260330364,39.35556445332487,5297.2051518788885,8,2,5,25.0,929.975996926655,666.9547746298902,1.3943614054531985,0.5577445621812794,-267.7220817407539,1623.5230591909356,-1119.9338545543185,31.428571428571427,90,1,4
DHR,10000,5830.352037917522,-4169.647962082478,-41.69647962082479,-23.725275845427685,49.115207123903474,-90.81168674472826,-1.1614473142033686,-0.902008103782124,-7.839639699505486,46.22628050234944,4667.9387383856365,11,0,10,0.0,0.0,455.7079456075353,0.0,0.0,-455.7079456075353,0.0,-729.9779782754501,16.9,45,0,10
DIS,10000,7902.37614452655,-2097.62385547345,-20.976238554734504,-11.146369197079197,49.115207123903474,-70.09144567863798,-0.3505348490231319,-0.6092348924884335,-0.8637001264884641,34.43046157296833,4128.010795947148,9,2,7,22.22222222222222,1019.1478941046248,590.8456633832421,1.724896969318317,0.4928277055195191,-233.0693172748272,1797.466570317788,-1304.2957049765168,24.666666666666668,86,1,5
DLR,10000,12814.979799433602,2814.9797994336022,28.149797994336012,13.259213253537517,49.115207123903474,-20.965409129567462,0.7502830471134786,1.5310726612683674,0.8674635257839618,18.385670847924505,2499.449076256178,6,3,2,50.0,1556.3510248485447,992.6060803050397,1.567944278933149,2.3519164183997234,281.87247227175254,2254.510634091046,-1044.1850821161797,68.8,106,2,1
DLTR,10000,8153.429786682129,-1846.570213317871,-18.46570213317871,-9.740368743979143,49.115207123903474,-67.58090925708218,-0.6753376103686255,-0.4656803669786431,-0.8912961250212869,39.65316865940706,4242.270530700684,7,1,5,14.285714285714285,1567.9902648925781,684.5920883178711,2.2904007972767073,0.45808015945534153,-362.794609287807,1567.9902648925781,-955.1397857666016,30.666666666666668,90,1,5
DOC,10000,10374.393105998262,374.3931059982624,3.7439310599826303,1.86222265148841,49.115207123903474,-45.371276063920845,0.08171742997560943,0.14780078752956124,0.04090605905916445,25.330927680164198,3264.677899645698,8,3,4,37.5,880.734177061803,637.5213546751911,1.3814975304011985,1.0361231478008988,-68.17553027381831,1727.8371306032868,-734.0021844508765,46.857142857142854,143,2,2
DOV,10000,9931.70751154416,-68.2924884558397,-0.6829248845584002,-0.34340782067170394,49.115207123903474,-49.79813200846188,-0.10968187672702384,-0.04034095422734179,-0.05759986512949783,16.9288232675353,2010.9874640010748,5,3,2,60.0,338.3333194960424,541.6462234719834,0.6246389337440709,0.9369584006161062,-13.658497691167923,888.2836966868472,-627.6696504662059,44.0,94,3,2
DOW,10000,6690.1226431457535,-3309.8773568542465,-33.09877356854246,-18.272295915314707,49.115207123903474,-82.21398069244594,-0.6414722588526199,-0.6700219732053864,-7.508371466397141,49.39953448123181,5215.78301356079,10,0,9,0.0,0.0,500.3850626158983,0.0,0.0,-500.3850626158983,0.0,-994.2680099935053,21.555555555555557,56,0,9
DPZ,10000,11501.54385717535,1501.5438571753493,15.015438571753492,7.275141996885104,49.115207123903474,-34.09976855214998,0.4481395730113682,0.9504666379849975,0.8974469065869859,15.797964885528682,2101.519599184212,5,3,1,60.0,644.6995761343385,636.6093017811147,1.0127083822535874,3.038125146760762,132.1760249681572,1374.0456970288833,-636.6093017811147,71.5,101,3,1
DRI,10000,10500.724931661336,500.7249316613361,5.00724931661336,2.4830189963781057,49.115207123903474,-44.10795780729011,0.11164981138294332,0.2700306479463204,0.2518507028622232,18.543262976611288,2389.486997785967,7,3,4,42.857142857142854,817.2299440163524,487.7412250969303,1.6755400240238907,1.256655018017918,71.53213309447654,1337.6355422170209,-599.4635410391385,48.57142857142857,107,3,2
DTE,10000,9665.741108788556,-334.2588912114443,-3.3425889121144414,-1.6921569878252996,49.115207123903474,-52.45779603601792,-0.1189322960683424,-0.178458177513761,-0.1394614817405248,18.730376823761368,1875.3355090831856,6,2,3,33.33333333333333,667.4192677637118,505.0862305692099,1.3213966791602292,0.8809311194401528,-114.2510644582361,722.7701696384726,-610.3925986426035,56.0,141,2,3
DUK,10000,12406.411735700054,2406.411735700054,24.064117357000537,11.431927102420957,49.115207123903474,-25.051089766902937,1.2152910948670248,2.180255442930427,2.3916394138352977,11.037292641570732,1444.9111837655037,5,3,1,60.0,855.5787839405015,51.144867586293756,16.728536494828795,50.185609484486385,492.88932332978334,1426.8629814446892,-51.144867586293756,89.0,118,2,1
DVA,10000,7947.470458984375,-2052.529541015625,-20.525295410156254,-10.89220152526057,49.115207123903474,-69.64050253405972,-0.8488763684149104,-0.6318931154153129,-1.217520057989218,32.48222667636752,3823.460464477539,8,2,6,25.0,701.5096664428711,575.9248123168946,1.2180577246199198,0.40601924153997326,-256.56619262695324,1081.3896331787114,-777.6598815917973,38.125,75,2,4
DVN,10000,8792.885641854917,-1207.1143581450833,-12.071143581450839,-6.253638578516963,49.115207123903474,-61.186350705354315,-0.5700619251049919,-0.28985338039661385,-1.398087215725053,41.64568846819582,5226.1459564778825,8,2,5,25.0,562.033523848008,669.0838362715367,0.8400046352635485,0.33600185410541944,-361.30449624165055,776.5656008085737,-1117.358765254191,39.142857142857146,89,1,5
DXCM,10000,7443.450088500977,-2556.5499114990234,-25.56549911499023,-13.775296314398089,49.115207123903474,-74.6807062388937,-1.1042886198582789,-0.5950506373924856,-3.4698459223664275,42.9635689947638,4510.959926605225,10,1,8,10.0,565.5403442382812,567.8450379371644,0.9959413333833901,0.12449266667292376,-454.50649971961985,565.5403442382812,-806.8497734069824,21.88888888888889,76,1,5
EA,10000,12738.712471743453,2738.7124717434526,27.387124717434517,12.920341007560854,49.115207123903474,-21.728082406468957,0.41616335968680807,2.225728979967303,-0.8161547391439686,12.304788662021576,1248.467499810904,6,2,3,33.33333333333333,242.750285564685,363.5766296767168,0.6676729628648916,0.4451153085765944,-161.4676579295829,381.2007629327736,-487.0621580132988,28.0,61,2,3
EBAY,10000,12299.721762725472,2299.721762725472,22.997217627254727,10.949849604801475,49.115207123903474,-26.117989496648747,2.800260780939785,0.8177701118755285,0.23696774814492688,28.12186125818584,4310.272128454237,9,2,6,22.22222222222222,2735.2654574338994,723.0914982981354,3.7827376810149294,1.2609125603383096,45.43226964231678,4223.148362852641,-1091.8672320863775,41.5,144,1,3
ECL,10000,10322.142397418369,322.142397418369,3.221423974183679,1.6043619614925397,49.115207123903474,-45.893783149719795,0.036090618962734286,0.18690009195337734,-0.04707305585831116,17.236074848948018,2073.2857310707604,7,2,4,28.57142857142857,491.898171505915,257.0810202728774,1.9133974611731042,0.9566987305865521,-43.08696547893675,531.5459187650588,-519.1441413446269,50.333333333333336,74,2,4
ED,10000,10289.748291318214,289.7482913182139,2.897482913182148,1.4441683799650828,49.115207123903474,-46.21772421072133,0.02748164770957008,0.1648625871391719,-0.10774780162200387,17.575139171728406,2048.2414558197815,6,2,3,33.33333333333333,645.0379469942338,475.6601654625168,1.3560899016360126,0.9040599344240083,-102.0941279769333,837.1241229964866,-609.9056057951626,56.4,101,1,2
EFX,10000,6465.107974706611,-3534.8920252933895,-35.348920252933894,-19.663935601406667,49.115207123903474,-84.46412737683737,-0.955559034994467,-0.9312282543573965,-1.7731772777471448,37.959458475974586,3955.671431615907,9,1,8,11.11111111111111,1337.483605419221,609.0469538390764,2.1960270829506743,0.2745033853688343,-392.7657805881545,1337.483605419221,-1221.401603393103,27.11111111111111,93,1,6
EG,10000,8486.719513563123,-1513.2804864368773,-15.132804864368776,-7.9067134508066905,49.115207123903474,-64.24801198827225,-1.4642642471194087,-0.5151365341106451,-2.108546981368982,29.376299024286315,3233.6024940601656,8,1,6,12.5,430.641933918281,421.4670505279428,1.0217689220992376,0.17029482034987292,-314.9534274721648,430.641933918281,-822.1376159739315,44.0,79,1,4
EIX,10000,11749.768345148448,1749.7683451484481,17.49768345148448,8.4311721961978,49.115207123903474,-31.617523672418994,0.9561046751381252,0.8081349690469458,0.049292206300739785,21.651932067882107,2736.899963288759,5,2,2,40.0,928.5336073710766,875.1992230058579,1.0609397071698061,1.0609397071698061,-153.70609085508408,1738.3742151111321,-1117.890785731708,50.75,134,2,2
EL,10000,4392.564554719567,-5607.435445280433,-56.07435445280433,-33.8320987676135,49.115207123903474,-105.1895615767078,-1.4744719866358553,-0.9372589239579302,-3.552796328936707,59.828029394491296,6541.836940927307,9,1,8,11.11111111111111,110.16039991623471,714.6994806495835,0.15413527349440773,0.019266909186800966,-623.048382808937,110.16039991623471,-1795.1936527257922,22.11111111111111,55,1,7
ELV,10000,7399.556333629072,-2600.4436663709284,-26.004436663709285,-14.030917064942972,49.115207123903474,-75.11964378761276,-1.5357623721746236,-0.7957359199844029,-1.9979008438747412,32.67973207018102,3557.4759609528037,7,2,5,28.57142857142857,343.77586778032395,657.5990803863149,0.522774252631814,0.2091097010527256,-371.4919523387038,632.390177272926,-854.1962216526306,26.714285714285715,56,1,3
EME,10000,13658.675570126608,3658.6755701266084,36.586755701266085,16.94294672440064,49.115207123903474,-12.528451422637389,0.5556920001676454,1.8029099988929902,0.6910022111941131,20.293168113622322,3414.4299926757812,8,3,4,37.5,2146.359157275702,756.9981805032493,2.8353557677626267,2.12651682582197,331.76082116385743,4657.949009211194,-1114.0585699488565,31.714285714285715,90,1,2
EMR,10000,12227.321588687759,2227.321588687759,22.273215886877583,10.621523187926085,49.115207123903474,-26.84199123702589,0.5654627624070798,1.4357515746867864,0.6539275247761351,15.51327978988047,2075.5314140001574,6,2,3,33.33333333333333,1474.1320155953672,475.4808141676586,3.1002975759934146,2.0668650506622765,174.3901290866832,2075.5097220841744,-645.8545983784214,65.2,94,1,1
EOG,10000,8694.57016057672,-1305.4298394232792,-13.054298394232788,-6.781300774677912,49.115207123903474,-62.16950551813626,-1.0693822153218964,-0.3901416387591871,-0.7471110690785642,33.460407957866,4040.398888626106,8,2,5,25.0,797.9821753924291,607.1588429244399,1.3142889783979264,0.5257155913591706,-255.8735883452227,1143.475336485102,-1146.9661694809486,44.714285714285715,113,1,4
EPAM,10000,7813.739669799805,-2186.2603302001953,-21.862603302001947,-11.648070083383145,49.115207123903474,-70.97781042590542,-0.364979252881023,-0.5885088260751916,-1.1477587632062782,37.149151097367984,4543.649398803711,7,1,5,14.285714285714285,1388.0402526855469,726.9641082763671,1.9093655888687437,0.3818731177737487,-424.82062813895095,1388.0402526855469,-884.3398132324219,25.333333333333332,105,1,4
EQIX,10000,9985.20490188732,-14.795098112679625,-0.14795098112679872,-0.07429759529765656,49.115207123903474,-49.26315810503027,0.005834110081879168,-0.006467366432710254,-0.006412682450686194,22.876542200933784,2871.7267198422887,5,2,3,40.0,1055.6834083096949,708.7206382440231,1.4895621085980104,0.9930414057320069,-2.959019622535891,1892.3523357486674,-1062.0112023771458,59.4,149,1,2
EQR,10000,9853.730878083643,-146.2691219163571,-1.46269121916357,-0.7369533392543759,49.115207123903474,-50.57789834306704,-0.050219647289672195,-0.062073739574766716,-0.16792531619854903,23.563768337201342,2945.132489800928,7,3,3,42.857142857142854,541.0373216706602,646.5945126528271,0.8367490151608459,0.8367490151608459,-137.6094407999041,1480.2867476221081,-925.4150525210472,56.666666666666664,112,2,2
EQT,10000,17828.902087101193,7828.902087101193,78.28902087101193,33.678803021043,49.115207123903474,29.173813747108454,0.9400722281887322,5.071777145713007,2.8984898411724886,15.43621074462762,3058.769115447998,4,3,0,75.0,2431.603369141479,0.0,0.0,0.0,1823.7025268561092,4468.450493538694,0.0,82.33333333333333,113,3,0
ERIE,10000,6438.886854156927,-3561.1131458430727,-35.61113145843072,-19.827663280729734,49.115207123903474,-84.7263385823342,-1.4721248809722967,-0.9473745329581246,-5.25783528840378,37.58928514495416,3758.9285144954165,9,1,7,11.11111111111111,146.42030524223895,528.0484396979326,0.2772857454630449,0.039612249351863554,-453.1074680379135,146.42030524223895,-675.6508028679664,16.75,66,1,5
ES,10000,13618.495307969055,3618.495307969055,36.184953079690544,16.770126920799665,49.115207123903474,-12.93025404421293,1.1627667984362653,2.823820032637959,1.2956203410154457,12.814185274366528,1940.7127990722656,6,3,2,50.0,1299.4004809150993,336.8530673881209,3.857469640963473,5.786204461445209,481.27370676348914,2583.5379721354675,-494.6132035382141,75.4,156,2,2
ESS,10000,9369.504780552425,-630.4952194475754,-6.304952194475755,-3.2163543275756545,49.115207123903474,-55.42015931837923,-0.281655849508602,-0.2228059999306125,-0.23432330411912164,28.297946179363564,3595.0922349778903,7,1,5,14.285714285714285,2281.5783987958034,584.250545327334,3.9051369605783073,0.7810273921156615,-174.84641045260008,2281.5783987958034,-1099.8958678497343,50.5,115,1,4
ETN,10000,12359.676729575958,2359.6767295759582,23.59676729575959,11.22101061844878,49.115207123903474,-25.518439828143883,0.5653201010606442,0.9605895006221401,0.49379759975549464,24.564881544589852,2743.6415075793175,8,2,5,25.0,3025.037488338271,722.6516586974601,4.186024417062482,1.6744097668249927,214.27062806147273,4426.022616025815,-1252.0778533050263,45.57142857142857,83,1,2
ETR,10000,16729.457681159565,6729.457681159565,67.29457681159565,29.47505802643913,49.115207123903474,18.179369687692173,1.1622168990246342,5.038440135822655,1.0880005623932432,13.356232285690952,2059.234908784805,4,2,1,50.0,2285.6405177620927,513.6907400311784,4.4494485487968225,8.898897097593645,885.9748888654572,4369.418442022804,-513.6907400311784,76.66666666666667,196,1,1
EVRG,10000,12440.772818168403,2440.7728181684033,24.407728181684043,11.58674740507486,49.115207123903474,-24.70747894221943,0.7273099416941678,2.0532142380887732,1.225663545248482,11.887570098093555,1539.1835437237132,6,2,3,33.33333333333333,1526.1826670970881,169.90747136568666,8.982434114461817,5.988289409641212,395.4559081219048,2153.044051087984,-364.0851769532485,67.2,166,1,2
EW,10000,8828.10998916626,-1171.8900108337402,-11.718900108337404,-6.065303937219902,49.115207123903474,-60.83410723224088,-0.29549575179171794,-0.3157159339818161,-0.7370778193718184,37.118494339320755,4153.629909515381,7,4,2,57.14285714285714,285.61235618591326,1641.1500034332273,0.17403184083625653,0.34806368167251306,-540.1429407937185,560.9596862792971,-2939.0398750305176,44.666666666666664,107,2,2
EXC,10000,11721.196883700793,1721.1968837007935,17.21196883700793,8.298732757961403,49.115207123903474,-31.903238286895544,0.4074140800955523,1.2662126049398095,1.2123619917437822,13.593269226557823,1437.2726735742272,5,3,1,60.0,750.984005573032,513.2052138898855,1.4633210755613346,4.389963226684004,245.308317787865,1390.6884513779135,-513.2052138898855,85.75,127,3,1
EXE,10000,15960.470259319402,5960.4702593194015,59.60470259319401,26.452469490476773,49.115207123903474,10.489495469290539,0.8287204147657908,3.613460945430335,1.7593500329978138,16.495183839906026,3090.099449157715,7,5,1,71.42857142857143,1508.9057207326732,868.558847884007,1.7372521440644886,8.686260720322442,829.6301296993361,3930.7298077831642,-868.558847884007,60.666666666666664,116,4,1
EXPD,10000,8839.572871843793,-1160.427128156207,-11.604271281562074,-6.004095876127269,49.115207123903474,-60.71947840546555,-0.2764597206485087,-0.5018377779496419,-0.7425773521771448,23.123550660083094,2312.355066008309,6,1,5,16.666666666666664,1151.9279378521026,462.47101320166183,2.490811110251792,0.4981622220503584,-193.4045213593679,1151.9279378521026,-866.4299457181351,54.5,127,1,5
EXPE,10000,22114.541671204322,12114.541671204322,121.14541671204324,48.94488070149783,49.115207123903474,72.03020958813977,1.7022648464686287,5.834854371559832,0.4461543018730246,20.76237194582415,3118.699311525317,6,1,4,16.666666666666664,4708.622405243137,640.8666391674767,7.347273391169048,1.836818347792262,250.714868234292,4708.622405243137,-1047.1194956367874,36.8,116,1,2
EXR,10000,9144.591016798731,-855.4089832012687,-8.55408983201269,-4.389677865571617,49.115207123903474,-57.66929695591617,-0.303602001348506,-0.2548538225522377,-0.6113863111009817,33.56469110938819,4245.8241514432975,8,2,5,25.0,949.8648579094682,628.4087417929034,1.5115398541392395,0.6046159416556959,-233.84034186731046,1422.4392810440995,-792.8334196442534,29.857142857142858,94,2,4
F,10000,9119.9679769368,-880.0320230632005,-8.800320230632009,-4.518999285680625,49.115207123903474,-57.915527354535485,-0.15610211518403258,-0.20423658911483633,-1.2260794522694665,43.08885233920472,4997.68775082518,10,1,8,10.0,1355.0978343024944,443.1321745602337,3.057999197750196,0.3822498997187745,-263.30917367396086,1355.0978343024944,-759.3765442738738,32.55555555555556,78,1,7
FANG,10000,8408.412019410249,-1591.5879805897512,-15.915879805897514,-8.334266065393582,49.115207123903474,-65.03108692980099,-0.6767918462745647,-0.5266083455051638,-1.6277242112955226,30.223371774766996,3267.580280895475,6,2,4,33.33333333333333,259.3324293623958,527.5632098286358,0.49156655454923165,0.24578327727461582,-265.2646634316253,464.46409307108604,-665.1997765576558,47.666666666666664,108,2,4
FAST,10000,11216.959774805966,1216.959774805966,12.169597748059658,5.934381217901086,49.115207123903474,-36.945609375843816,1.3642321190786824,0.8472635964191585,0.3642481128163442,14.363413935748882,1644.0098331571953,7,2,4,28.57142857142857,1480.3805753313445,523.7203539586867,2.826662290555397,1.4133311452776984,48.8799115527508,1811.3567484085256,-747.2825033769689,47.0,105,1,2
FCX,10000,14194.285046010857,4194.285046010857,41.94285046010857,19.222925994054975,49.115207123903474,-7.1723566637949006,1.386216727700166,1.2105587854451851,-0.22194577846757352,34.64751234256172,4924.711588516773,8,3,4,37.5,1085.4108501671674,991.7979554013536,1.0943870616550435,0.8207902962412827,-212.84465331315823,2365.6295032780695,-1479.6916711463916,23.285714285714285,81,1,2
FDS,10000,10541.27371785514,541.2737178551397,5.412737178551397,2.681486919216036,49.115207123903474,-43.70246994535208,0.12761107888162027,0.23763543242693744,-0.29606448775145594,22.777483657516342,2680.2415182096192,8,2,5,25.0,783.1031159347156,412.13964102712526,1.9000917115933895,0.7600366846373559,-113.32895178666507,1276.9839095456036,-695.7205021032718,38.857142857142854,107,2,3
FDX,10000,10648.195319080356,648.1953190803561,6.481953190803558,3.203004067717563,49.115207123903474,-42.633253933099915,0.23166321010240712,0.21260297157847594,-1.1253790694301615,30.48853523860997,3544.190595555936,9,4,4,44.44444444444444,267.0751700080264,704.6360061877886,0.3790257206028296,0.3790257206028296,-272.7643723229819,625.1226800429655,-1091.4845801736956,30.625,41,2,2
FE,10000,11403.19796153797,1403.1979615379696,14.031979615379697,6.813693030086143,49.115207123903474,-35.08322750852378,0.998095810287391,1.0711305724482145,1.318215291573085,13.100157885800702,1568.2422345657342,7,4,2,57.14285714285714,482.4432507108513,250.68723226160392,1.924482736350127,3.848965472700254,168.24447229408477,1032.643542587375,-318.5967715729823,61.166666666666664,90,2,2
FFIV,10000,16093.410369873047,6093.410369873047,60.93410369873047,26.980108075770026,49.115207123903474,11.818896574826994,1.3599959244737632,2.691327268690004,1.226573823018621,22.64091194245209,4666.1405029296875,6,4,1,66.66666666666666,1929.932716369629,1776.540283203125,1.086343346456482,4.345373385825928,694.4417165120439,4097.850311279297,-1776.540283203125,67.4,132,4,1
FICO,10000,9261.019287109375,-738.980712890625,-7.389807128906245,-3.780526188270761,49.115207123903474,-56.505014252809715,0.023159221642264003,-0.18587187724205684,-0.13129172114138626,39.75753211596751,6111.888916015625,10,2,8,20.0,2684.2252197265625,763.4288940429688,3.516012087925354,0.8790030219813385,-73.8980712890625,5030.280029296875,-1915.4801025390625,26.5,133,1,4
FIS,10000,14892.970087074327,4892.970087074327,48.92970087074326,22.133623731926598,49.115207123903474,-0.18550625316021296,0.8902269038123236,2.698973968692326,1.0338793528822607,18.12900066407461,3016.970177281002,5,3,1,60.0,1533.89772995809,976.9839211415126,1.5700337505717357,4.710101251715207,529.5450695182489,3772.3379719638115,-976.9839211415126,83.25,190,3,1
FISV,10000,9540.568634033203,-459.4313659667969,-4.59431365966797,-2.3379187515845112,49.115207123903474,-53.70952078357144,0.05559025144899858,-0.11088251653479991,-0.13419655005816478,41.434067364678434,6619.4398193359375,7,2,4,28.57142857142857,2203.3494720458993,1260.0899963378906,1.74856516474961,0.874282582374805,-270.53586251395063,3860.109146118165,-1571.400146484375,43.166666666666664,162,2,4
FITB,10000,17048.993798501688,7048.993798501688,70.48993798501688,30.71063596533299,49.115207123903474,21.374730861113406,1.5137525556503464,4.389480546045723,1.504583637830044,16.058833669628164,2109.241322958742,5,3,1,60.0,1638.7738704565581,677.3765147791623,2.4192953766500596,7.257886129950179,712.3137163622698,3213.7249365343405,-677.3765147791623,77.25,128,2,1
FIX,10000,31115.868195274772,21115.868195274772,211.15868195274774,76.7962289438947,49.115207123903474,162.04347482884427,0.8344171213334973,6.6048618249958935,0.07535743409979864,31.9701891648398,4792.057580290428,6,2,3,33.33333333333333,1342.4207029405654,829.2517774770112,1.6188336756116035,1.0792224504077357,-105.36095067115252,2028.5075822082356,-1191.9375181178534,30.2,77,2,2
FOX,10000,21218.920597040258,11218.920597040258,112.18920597040255,45.88562053345282,49.115207123903474,63.07399884649908,1.575052235681001,7.176405616048352,1.5168477718964413,15.633063677381564,2689.0340882131277,7,3,3,42.857142857142854,2724.9768008727497,568.7234490374705,4.791391678125116,4.791391678125117,842.8623723526239,3799.572223304214,-723.1693420410147,61.0,119,2,1
FOXA,10000,24990.35030990156,14990.350309901562,149.90350309901564,58.372053226151046,49.115207123903474,100.78829597511216,1.491171328174391,9.91314509010713,1.1952591498462133,15.121689608741077,3361.6497802734375,6,2,3,33.33333333333333,5560.078376515587,601.9692042385981,9.236483091436982,6.1576553942913215,1452.0466560127966,8288.855438345801,-1006.4997482299805,79.0,252,1,1
FRT,10000,11860.37658411709,1860.3765841170898,18.603765841170894,8.942376758410454,49.115207123903474,-30.51144128273258,0.931797654563959,1.2938428970865117,0.7956459030404277,14.378689934506763,1743.4859862517205,4,2,1,50.0,825.7977160566991,570.7623061653516,1.4468329585476567,2.8936659170953134,127.51770494567376,1347.8570939789738,-570.7623061653516,107.66666666666667,211,1,1
FSLR,10000,12320.471488952637,2320.4714889526367,23.204714889526358,11.043769652778956,49.115207123903474,-25.910492234377116,0.3846039348806286,0.45455295258610556,0.048062753846713296,51.04953065975456,8987.218383789062,10,2,7,20.0,2663.265163421631,728.4769853864398,3.655935900306901,1.0445531143734004,-50.12855562482571,4053.6199645996094,-1359.7996826171875,20.444444444444443,65,1,6
FTNT,10000,7909.841175079346,-2090.1588249206543,-20.901588249206537,-11.104243822624028,49.115207123903474,-70.01679537311001,-0.44207763043959303,-0.5062199040550742,-0.46958248132526503,41.289542512600505,5551.069267272949,8,1,6,12.5,2877.7496871948238,775.2281551361081,3.712132574299462,0.6186887623832437,-318.60592484474154,2877.7496871948238,-2280.0997085571285,37.857142857142854,112,1,4
FTV,10000,10038.292081995492,38.29208199549248,0.3829208199549239,0.19204026753343317,49.115207123903474,-48.73228630394855,-0.4542696780744085,0.018921645281440816,-1.2340670157079041,20.237184148595656,2188.726011805975,7,2,4,28.57142857142857,370.48009080973895,528.5794578080847,0.7008976329614609,0.35044881648073045,-271.7053010601351,636.745229865385,-623.140773133925,33.333333333333336,62,2,2
GD,10000,10738.28480790952,738.2848079095202,7.3828480790951945,3.640400496494678,49.115207123903474,-41.73235904480828,0.6743926954631184,0.2983820669263309,-2.629152750757865,24.742934973092684,2652.5289061150706,6,1,4,16.666666666666664,12.654799792605218,486.2087531084112,0.026027503025605844,0.006506875756401461,-403.06482762490856,12.654799792605218,-853.3118590217036,25.8,67,1,3
GDDY,10000,12262.96060180664,2262.9606018066406,22.629606018066404,10.783262628749068,49.115207123903474,-26.48560110583707,0.3118543512556974,0.6293823277530135,0.4562900353497786,35.955261246144914,6884.530418395996,6,2,4,33.33333333333333,3134.6149940490727,1001.5673465728761,3.129709654348233,1.5648548271741165,377.16010030110647,3736.599830627442,-1653.9597778320299,63.333333333333336,126,2,4
